source	target	weight
HGF	MET	999
HGF	CTLA4	420
HGF	SHC1	782
HGF	PROM1	530
HGF	POU5F1	457
HGF	UBB	523
HGF	HNF4A	542
HGF	IGF1	869
HGF	EPCAM	447
HGF	IL1A	740
HGF	FGF16	867
HGF	CASP3	519
HGF	NFKB1	462
HGF	ACTB	541
HGF	BCL2	564
HGF	PECAM1	647
HGF	ICAM1	524
HGF	CDK4	493
HGF	IDO1	634
HGF	CCL2	678
HGF	SMAD2	688
HGF	ERV3-1	521
HGF	HIF1A	607
HGF	ALK	696
HGF	FN1	967
HGF	SMAD3	457
HGF	CCL4	490
HGF	KITLG	754
HGF	CXCL11	576
HGF	PDGFRB	855
HGF	IGF2	522
HGF	FGFR3	764
HGF	IL4	544
HGF	ADIPOQ	425
HGF	EGF	844
HGF	CXCL9	651
HGF	NR3C1	445
HGF	EDN1	528
HGF	CBL	671
HGF	KDR	966
HGF	SMAD4	430
HGF	CXCL10	535
HGF	TP53	584
HGF	BDNF	599
HGF	IL17A	691
HGF	SPP1	583
HGF	FGF6	876
TNF	CD74	547
TNF	CD4	968
TNF	SNAI2	432
TNF	TNFRSF1A	999
TNF	NGFR	531
TNF	LAG3	664
TNF	MAPK1	757
TNF	GZMB	870
TNF	NFKBIA	967
TNF	TIMP1	727
TNF	MMP2	729
TNF	RELB	749
TNF	MPO	832
TNF	CSF3	949
TNF	RPS6KB1	555
TNF	CCL2	978
TNF	COL1A1	598
TNF	CD38	681
TNF	NFKB1	999
TNF	SPI1	754
TNF	IL10RA	864
TNF	CD69	829
TNF	FGF6	655
TNF	CDKN1B	425
TNF	IFNG	991
TNF	LOX	594
TNF	IL4	977
TNF	IL5	930
TNF	NR3C1	745
TNF	EGR1	621
TNF	KLRK1	666
TNF	TNFSF10	946
TNF	FLT3	470
TNF	TWIST1	424
TNF	PLCG1	418
TNF	BMP4	452
TNF	APOE	806
TNF	GFAP	705
TNF	KRAS	717
TNF	CCNB1	412
TNF	PDGFRA	432
TNF	NT5E	605
TNF	CDK4	477
TNF	MDM2	625
TNF	POU5F1	423
TNF	THBS1	567
TNF	VWF	789
TNF	SCARB1	708
TNF	PDGFRB	492
TNF	SMAD2	626
TNF	CD33	568
TNF	ITGA2B	466
TNF	TYROBP	700
TNF	ITGAE	654
TNF	EP300	638
TNF	IL1A	994
TNF	IL1B	998
TNF	CD81	529
TNF	EPCAM	487
TNF	IL7	828
TNF	KDR	617
TNF	CBL	610
TNF	CD80	908
TNF	FGF2	732
TNF	IL11	670
TNF	WNT5A	459
TNF	ICAM1	944
TNF	PPARGC1A	646
TNF	SCARB2	680
TNF	EGF	793
TNF	CD27	725
TNF	FGF7	695
TNF	TP53	865
TNF	IFNAR1	648
TNF	FCGR2A	719
TNF	IL9	777
TNF	IFNA1	928
TNF	WNT3A	412
TNF	CSF1R	675
TNF	CXCL13	679
TNF	PPARG	807
TNF	KIT	608
TNF	CALM3	820
TNF	NCR1	605
TNF	CCR5	880
TNF	STAT5B	637
TNF	REL	899
TNF	ALB	870
TNF	ITGA2	479
TNF	TLR3	882
TNF	IL3	852
TNF	RAG1	593
TNF	MMP3	853
TNF	ANPEP	638
TNF	NOD2	852
TNF	CCL11	861
TNF	MAP2K1	702
TNF	HSPA4	790
TNF	CALML6	740
TNF	IRS1	647
TNF	CXCL10	966
TNF	FOS	728
TNF	CXCL8	983
TNF	CXCL11	705
TNF	EIF2AK3	625
TNF	CYCS	810
TNF	CCL19	836
TNF	PLG	673
TNF	CASP3	939
TNF	FGF5	653
TNF	AOC3	620
TNF	LEP	892
TNF	HNF4A	446
TNF	CD19	788
TNF	ANGPT2	575
TNF	CALML3	740
TNF	CD209	645
TNF	MET	657
TNF	ICOS	860
TNF	CALR	507
TNF	MMP1	724
TNF	HSPA5	663
TNF	CD28	875
TNF	PGR	444
TNF	NOS2	858
TNF	CSF1	801
TNF	IL3RA	556
TNF	CASP9	816
TNF	SOCS3	800
TNF	PDGFB	490
TNF	CD86	922
TNF	SMAD3	632
TNF	H3C13	711
TNF	PDCD1	700
TNF	HSP90AA1	599
TNF	NLRP3	869
TNF	IL21R	459
TNF	KLRD1	582
TNF	CAV1	647
TNF	STAT5A	671
TNF	SMAD4	515
TNF	CD5	728
TNF	ESR2	526
TNF	E2F1	420
TNF	PDGFA	610
TNF	FN1	970
TNF	TJP1	702
TNF	CX3CR1	696
TNF	CCL20	931
TNF	H3C12	710
TNF	DNMT1	474
TNF	STAT1	875
TNF	MTOR	671
TNF	CD3E	575
TNF	CXCL9	815
TNF	PARP1	735
TNF	CR2	516
TNF	IL6R	982
TNF	MCL1	636
TNF	FCGR1A	648
TNF	CD2	582
TNF	PRKACB	587
TNF	DNTT	611
TNF	XIAP	902
TNF	ENTPD1	629
TNF	RUNX2	608
TNF	HSP90AB1	594
TNF	PTEN	638
TNF	MMP9	930
TNF	CSF3R	446
TNF	CXCR3	817
TNF	DKK1	511
TNF	TLR4	969
TNF	KLF4	516
TNF	SYK	782
TNF	TNFSF13B	894
TNF	AIF1	846
TNF	CYBB	721
TNF	GATA3	633
TNF	EDN1	732
TNF	FOXO1	721
TNF	IFNA2	842
TNF	IFNB1	919
TNF	CALML5	740
TNF	TLR7	880
TNF	IRF4	616
TNF	SDC1	716
TNF	SQSTM1	675
TNF	ETS1	438
TNF	IGF1	837
TNF	BCL2L11	587
TNF	KEAP1	591
TNF	SPP1	667
TNF	CDK1	429
TNF	MAPK8	890
TNF	HLA-A	760
TNF	NFE2L2	701
TNF	ITGB2	727
TNF	BCL2	885
TNF	RELA	997
TNF	BCL6	549
TNF	SOS1	523
TNF	CD8A	958
TNF	ACE2	770
TNF	NFATC1	660
TNF	ADIPOQ	871
TNF	ERV3-1	590
TNF	IGF2	659
TNF	UBB	566
TNF	FGF16	647
TNF	PROM1	481
TNF	ACTB	847
TNF	PECAM1	728
TNF	VIM	442
TNF	IDO1	758
TNF	SELL	796
TNF	BTK	593
TNF	CTLA4	873
TNF	SHC1	563
TNF	IKBKB	999
TNF	CXCL2	928
TNF	LOC102723407	440
TNF	IL12RB1	699
TNF	BDNF	739
TNF	IL17A	958
TNF	HIF1A	818
TNF	CD48	665
TNF	CCL4	967
TNF	KITLG	594
TNF	RHOA	779
TNF	HSPA8	550
TNF	VEGFC	531
TNF	FAS	997
TNF	TYK2	737
TNF	PTPN11	518
TNF	BRAF	486
TNF	CD1D	695
TNF	VAV1	460
TNF	ANGPT1	546
TNF	NCAM1	701
TNF	TLR5	834
TNF	CTNNB1	715
TNF	TGFA	833
TNF	NTRK1	694
TNF	SEM1	429
TNF	PRKCA	676
TNF	NOTCH1	711
MMP3	CD4	659
MMP3	SNAI2	472
MMP3	TNFRSF1A	428
MMP3	MAPK1	500
MMP3	NFKBIA	513
MMP3	TIMP1	999
MMP3	MMP2	527
MMP3	MPO	616
MMP3	CSF3	648
MMP3	CCL2	806
MMP3	COL1A1	678
MMP3	NFKB1	695
MMP3	FGF6	434
MMP3	IFNG	725
MMP3	LOX	669
MMP3	IL4	655
MMP3	IL5	531
MMP3	TWIST1	421
MMP3	BMP4	596
MMP3	APOE	821
MMP3	THBS1	516
MMP3	SCARB1	558
MMP3	PDGFRB	404
MMP3	SMAD2	498
MMP3	IL1A	807
MMP3	IL1B	832
MMP3	KDR	404
MMP3	FGF2	743
MMP3	IL11	494
MMP3	WNT5A	446
MMP3	ICAM1	579
MMP3	SCARB2	559
MMP3	LEF1	534
MMP3	EGF	558
MMP3	FGF7	506
MMP3	TP53	507
MMP3	CXCL13	627
MMP3	PPARG	423
MMP3	ALB	540
MMP3	PECAM1	483
MMP3	BCL2	478
MMP3	RUNX2	485
MMP3	ETS1	728
MMP3	FGF16	432
MMP3	IGF1	522
MMP3	ACTB	585
MMP3	CASP3	575
MMP3	STAT1	409
MMP3	MMP1	985
MMP3	EDN1	610
MMP3	SPP1	997
MMP3	IL17A	763
MMP3	BDNF	409
MMP3	IL6R	511
MMP3	CXCL10	702
MMP3	CXCL9	632
MMP3	CXCL2	424
MMP3	ADIPOQ	418
MMP3	NOS2	527
MMP3	FN1	936
MMP3	SMAD3	452
MMP3	CCL4	420
MMP3	HIF1A	558
MMP3	VEGFC	496
MMP3	FOS	488
MMP3	DKK1	416
MMP3	MMP9	956
MMP3	CCL11	434
MMP3	FGF5	429
MMP3	CXCL8	821
MMP3	CSF1	401
MMP3	CDK1	412
MMP3	TLR4	510
MMP3	PLG	895
MMP3	PRKCA	801
MMP3	CCL20	678
MMP3	LEP	447
MMP3	CTNNB1	576
CXCL13	CD4	818
CXCL13	TNFRSF1A	400
CXCL13	LAG3	499
CXCL13	GZMB	692
CXCL13	TIMP1	418
CXCL13	RELB	425
CXCL13	CSF3	623
CXCL13	CCL2	998
CXCL13	CD38	682
CXCL13	NFKB1	437
CXCL13	IL10RA	513
CXCL13	CD69	487
CXCL13	IFNG	710
CXCL13	IL4	749
CXCL13	IL5	507
CXCL13	APOE	557
CXCL13	THBS1	474
CXCL13	IL1A	532
CXCL13	IL1B	738
CXCL13	IL7	626
CXCL13	KDR	444
CXCL13	CD80	521
CXCL13	ICAM1	703
CXCL13	CD27	608
CXCL13	IFNA1	466
CXCL13	IL21R	569
CXCL13	MMP1	637
CXCL13	PDCD1	588
CXCL13	IFNB1	420
CXCL13	CX3CR1	884
CXCL13	BTK	484
CXCL13	CD3E	451
CXCL13	CD2	696
CXCL13	CD86	530
CXCL13	MMP9	701
CXCL13	CCL11	767
CXCL13	STAT1	661
CXCL13	CD19	785
CXCL13	BRAF	475
CXCL13	CSF1	494
CXCL13	CXCL8	783
CXCL13	CCR5	917
CXCL13	CTLA4	604
CXCL13	BCL6	714
CXCL13	CCL19	998
CXCL13	CR2	698
CXCL13	CD8A	788
CXCL13	TNFSF13B	833
CXCL13	BCL2	725
CXCL13	PECAM1	410
CXCL13	CXCR3	997
CXCL13	BCL2L11	471
CXCL13	NRAS	416
CXCL13	SDC1	574
CXCL13	IDO1	669
CXCL13	SELL	545
CXCL13	HIF1A	541
CXCL13	IRF4	458
CXCL13	SOCS3	509
CXCL13	CCL4	949
CXCL13	CCL20	900
CXCL13	CD5	521
CXCL13	KITLG	455
CXCL13	CXCL11	987
CXCL13	CD28	510
CXCL13	CXCL9	996
CXCL13	CXCL2	824
CXCL13	LOC102723407	425
CXCL13	TLR7	443
CXCL13	TLR4	446
CXCL13	ITGB2	572
CXCL13	CXCL10	994
CXCL13	ICOS	752
CXCL13	IL17A	650
CXCL13	RAG1	500
CXCL13	CYCS	407
PARP1	CD4	416
PARP1	SNAI2	430
PARP1	TNFRSF1A	467
PARP1	MAPK1	609
PARP1	GZMB	955
PARP1	NFKBIA	614
PARP1	MMP2	479
PARP1	RPS6KB1	644
PARP1	CD38	429
PARP1	NFKB1	828
PARP1	CDKN1B	518
PARP1	IFNG	481
PARP1	NANOG	437
PARP1	TNFSF10	479
PARP1	FLT3	400
PARP1	KRAS	632
PARP1	CCNB1	729
PARP1	CDK4	756
PARP1	MDM2	667
PARP1	POU5F1	505
PARP1	SMAD2	675
PARP1	EP300	881
PARP1	IL1B	678
PARP1	KDR	435
PARP1	PIK3CA	617
PARP1	ICAM1	481
PARP1	PPARGC1A	453
PARP1	EGF	571
PARP1	TP53	972
PARP1	PPARG	633
PARP1	KIT	473
PARP1	STAT5B	408
PARP1	ALB	626
PARP1	RAG1	420
PARP1	MAP2K1	547
PARP1	HSPA4	576
PARP1	EIF2AK3	655
PARP1	CYCS	892
PARP1	CASP3	999
PARP1	MET	701
PARP1	HSPA5	582
PARP1	PGR	711
PARP1	NOS2	480
PARP1	CASP9	991
PARP1	SMAD3	869
PARP1	H3C13	727
PARP1	PDCD1	431
PARP1	HSP90AA1	672
PARP1	STAT5A	404
PARP1	SMAD4	888
PARP1	E2F1	787
PARP1	FN1	423
PARP1	H3C12	775
PARP1	DNMT1	952
PARP1	STAT1	452
PARP1	MTOR	658
PARP1	FAS	475
PARP1	BMI1	789
PARP1	MMP9	553
PARP1	BRAF	670
PARP1	CDK1	687
PARP1	PTEN	726
PARP1	DNTT	595
PARP1	CD8A	471
PARP1	BCL2L11	696
PARP1	NRAS	472
PARP1	CTNNB1	749
PARP1	SEM1	531
PARP1	NOTCH1	486
PARP1	MAPK8	528
PARP1	NFATC1	403
PARP1	MCL1	739
PARP1	CTLA4	477
PARP1	IKBKB	653
PARP1	PROM1	450
PARP1	UBB	566
PARP1	IGF1	435
PARP1	ACTB	794
PARP1	BCL2	917
PARP1	PECAM1	418
PARP1	ETS1	477
PARP1	XIAP	718
PARP1	HIF1A	707
PARP1	ALK	514
PARP1	FOXO1	766
PARP1	SQSTM1	691
PARP1	KEAP1	481
PARP1	RELA	891
PARP1	HSP90AB1	665
PARP1	SPP1	434
PARP1	NFE2L2	475
CD86	CD74	637
CD86	CD4	958
CD86	TNFRSF1A	507
CD86	LAG3	979
CD86	GZMB	819
CD86	NFKBIA	523
CD86	RELB	486
CD86	PIK3R2	419
CD86	MPO	459
CD86	CSF3	511
CD86	CCL2	737
CD86	CD38	862
CD86	NFKB1	717
CD86	SPI1	655
CD86	IL10RA	690
CD86	CD69	839
CD86	IFNG	943
CD86	IL4	917
CD86	IL5	773
CD86	KLRK1	795
CD86	TNFSF10	460
CD86	FLT3	654
CD86	GFAP	434
CD86	NT5E	609
CD86	SCARB1	561
CD86	CD33	633
CD86	TYROBP	654
CD86	ITGAE	722
CD86	IL1A	825
CD86	IL1B	863
CD86	CD81	690
CD86	EPCAM	641
CD86	IL7	611
CD86	PIK3CA	494
CD86	CD80	999
CD86	ICAM1	985
CD86	SCARB2	570
CD86	EGF	550
CD86	CD27	992
CD86	TP53	595
CD86	IFNAR1	504
CD86	FCGR2A	788
CD86	IL9	447
CD86	IFNA1	720
CD86	CSF1R	735
CD86	PPARG	451
CD86	KIT	489
CD86	NCR1	494
CD86	CCR5	778
CD86	STAT5B	491
CD86	REL	418
CD86	ALB	736
CD86	ITGA2	611
CD86	TLR3	696
CD86	IL3	480
CD86	RAG1	545
CD86	ANPEP	424
CD86	NOD2	565
CD86	CCL11	482
CD86	HSPA4	639
CD86	CXCL10	748
CD86	CXCL8	699
CD86	CXCL11	539
CD86	CYCS	463
CD86	CCL19	657
CD86	CASP3	492
CD86	AOC3	666
CD86	CD19	833
CD86	CD209	755
CD86	ICOS	996
CD86	CALR	522
CD86	MMP1	472
CD86	CD28	999
CD86	NOS2	533
CD86	CSF1	857
CD86	IL3RA	689
CD86	SOCS3	485
CD86	KLRD1	612
CD86	ADIPOQ	472
CD86	CXCL9	678
CD86	CXCL2	429
CD86	LOC102723407	420
CD86	IL12RB1	458
CD86	RELA	411
CD86	IFNA2	434
CD86	TLR7	816
CD86	ITGB2	807
CD86	IL6R	538
CD86	HSP90AB1	604
CD86	IL17A	752
CD86	GATA3	525
CD86	ERV3-1	667
CD86	IRF4	617
CD86	HIF1A	432
CD86	HSP90AA1	600
CD86	FN1	441
CD86	CCL4	727
CD86	CD5	748
CD86	CD48	777
CD86	AIF1	818
CD86	ACTB	546
CD86	TNFSF13B	670
CD86	BCL2	497
CD86	PECAM1	615
CD86	CXCR3	641
CD86	IDO1	786
CD86	SELL	770
CD86	STAT5A	541
CD86	PDCD1	996
CD86	NLRP3	611
CD86	CX3CR1	677
CD86	BTK	616
CD86	CD3E	681
CD86	STAT1	645
CD86	SYK	557
CD86	CTLA4	999
CD86	CD1D	829
CD86	ENTPD1	648
CD86	CYBB	668
CD86	TLR4	841
CD86	MAPK8	455
CD86	FCGR1A	745
CD86	VAV1	646
CD86	NCAM1	627
CD86	TLR5	584
CD86	HLA-A	604
CD86	CCL20	531
CD86	PIK3R1	467
CD86	BCL6	674
CD86	CR2	682
CD86	PDGFA	433
CD86	CD8A	933
CD86	SDC1	595
CD86	FAS	643
CD86	IL21R	662
CD86	IFNB1	647
CD86	PTPN11	672
CD86	CD2	832
CD86	MMP9	555
NFKB1	CD74	433
NFKB1	CD4	858
NFKB1	SNAI2	451
NFKB1	TNFRSF1A	848
NFKB1	NGFR	647
NFKB1	MAPK1	790
NFKB1	GZMB	499
NFKB1	NFKBIA	999
NFKB1	TIMP1	704
NFKB1	MMP2	597
NFKB1	RELB	999
NFKB1	MPO	518
NFKB1	CSF3	551
NFKB1	RPS6KB1	513
NFKB1	CCL2	982
NFKB1	COL1A1	423
NFKB1	CD38	447
NFKB1	LEF1	562
NFKB1	CX3CR1	402
NFKB1	MMP1	659
NFKB1	IL1B	996
NFKB1	PIK3CA	697
NFKB1	CCNB1	415
NFKB1	MET	450
NFKB1	CD69	435
NFKB1	ESR2	442
NFKB1	IKBKB	999
NFKB1	BTK	759
NFKB1	NT5E	408
NFKB1	NANOG	411
NFKB1	ACTB	766
NFKB1	CASP3	821
NFKB1	UBB	575
NFKB1	IL1A	946
NFKB1	IGF1	579
NFKB1	FGF16	418
NFKB1	POU5F1	411
NFKB1	PROM1	410
NFKB1	STAT5A	830
NFKB1	CDK4	710
NFKB1	ETS1	741
NFKB1	SELL	428
NFKB1	XIAP	623
NFKB1	RUNX2	492
NFKB1	CXCR3	402
NFKB1	ICAM1	903
NFKB1	CAV1	415
NFKB1	HIF1A	816
NFKB1	SOCS3	662
NFKB1	SMAD3	765
NFKB1	FOXO1	710
NFKB1	CCL4	677
NFKB1	HSP90AA1	634
NFKB1	SQSTM1	747
NFKB1	NR3C1	878
NFKB1	CXCL2	969
NFKB1	KEAP1	733
NFKB1	IL4	800
NFKB1	NFE2L2	659
NFKB1	FGF6	418
NFKB1	APOE	554
NFKB1	CYCS	616
NFKB1	IL6R	496
NFKB1	KDR	461
NFKB1	CXCL10	845
NFKB1	TP53	989
NFKB1	H3C12	684
NFKB1	EP300	998
NFKB1	HSP90AB1	845
NFKB1	PIK3CB	520
NFKB1	ITGB2	448
NFKB1	PRKACB	944
NFKB1	HSPA4	857
NFKB1	IFNA2	863
NFKB1	IFNB1	928
NFKB1	IRS1	482
NFKB1	IL5	527
NFKB1	FAS	502
NFKB1	CCR5	530
NFKB1	CXCL8	988
NFKB1	FGF5	418
NFKB1	BRAF	684
NFKB1	CD19	505
NFKB1	MMP9	802
NFKB1	CD80	705
NFKB1	FOS	808
NFKB1	RHOA	735
NFKB1	IFNG	932
NFKB1	CCL19	521
NFKB1	STAT5B	741
NFKB1	IL11	411
NFKB1	NRAS	713
NFKB1	VWF	534
NFKB1	EGR1	553
NFKB1	CD8A	818
NFKB1	HSPA5	704
NFKB1	PPARGC1A	770
NFKB1	FGF2	506
NFKB1	PLCG1	412
NFKB1	HLA-A	560
NFKB1	TLR5	977
NFKB1	CALML6	641
NFKB1	PPARG	972
NFKB1	MDM2	719
NFKB1	PIK3R1	626
NFKB1	NTRK1	425
NFKB1	E2F1	932
NFKB1	TNFSF10	471
NFKB1	REL	999
NFKB1	TJP1	480
NFKB1	CDKN1B	443
NFKB1	CCND2	402
NFKB1	MAPK8	987
NFKB1	CSF1R	452
NFKB1	PDCD1	417
NFKB1	NLRP3	981
NFKB1	NFATC1	798
NFKB1	THBS1	437
NFKB1	CTLA4	565
NFKB1	SCARB2	681
NFKB1	SYK	741
NFKB1	STAT1	926
NFKB1	CD209	410
NFKB1	IL7	486
NFKB1	MCL1	613
NFKB1	EIF2AK3	544
NFKB1	HNF4A	635
NFKB1	AIF1	805
NFKB1	IDO1	658
NFKB1	PECAM1	514
NFKB1	BCL2	818
NFKB1	VIM	736
NFKB1	TNFSF13B	735
NFKB1	IRF4	728
NFKB1	PGR	404
NFKB1	SMAD2	563
NFKB1	GATA3	748
NFKB1	CSF3R	509
NFKB1	CXCL11	454
NFKB1	NOS2	696
NFKB1	FN1	729
NFKB1	EGF	591
NFKB1	CXCL9	510
NFKB1	LOC102723407	443
NFKB1	ADIPOQ	507
NFKB1	DNMT1	510
NFKB1	SPI1	693
NFKB1	CD27	431
NFKB1	SPP1	483
NFKB1	SMAD4	541
NFKB1	IL17A	791
NFKB1	BDNF	540
NFKB1	TLR7	817
NFKB1	H3C13	682
NFKB1	EDN1	486
NFKB1	RELA	999
NFKB1	MAP2K1	762
NFKB1	TYK2	501
NFKB1	MTOR	760
NFKB1	CSF1	586
NFKB1	CDK1	546
NFKB1	PTPN11	425
NFKB1	GFAP	427
NFKB1	PTEN	652
NFKB1	IFNAR1	464
NFKB1	BCL6	690
NFKB1	TWIST1	571
NFKB1	ALB	621
NFKB1	SCARB1	697
NFKB1	BCL2L11	556
NFKB1	HSPA8	476
NFKB1	CASP9	596
NFKB1	CTNNB1	964
NFKB1	CALML3	645
NFKB1	LEP	525
NFKB1	IL3	412
NFKB1	LOX	491
NFKB1	FGF7	443
NFKB1	ACE2	571
NFKB1	PRKCA	716
NFKB1	CD28	704
NFKB1	NOTCH1	932
NFKB1	CALML5	645
NFKB1	CCL20	729
NFKB1	SEM1	412
NFKB1	PLG	404
NFKB1	IL10RA	539
NFKB1	KRAS	805
NFKB1	TLR3	861
NFKB1	KIT	441
NFKB1	CYBB	568
NFKB1	IFNA1	901
NFKB1	RAG1	400
NFKB1	CALM3	652
NFKB1	NOD2	776
NFKB1	KLF4	475
NFKB1	ICOS	443
NFKB1	TLR4	993
FGFR3	NGFR	434
FGFR3	MAPK1	473
FGFR3	PIK3R2	844
FGFR3	COL1A1	559
FGFR3	FGF6	961
FGFR3	EGR1	567
FGFR3	TWIST1	882
FGFR3	PLCG1	952
FGFR3	BMP4	449
FGFR3	KRAS	971
FGFR3	MDM2	799
FGFR3	CCND2	409
FGFR3	PIK3CA	965
FGFR3	CBL	722
FGFR3	FGF2	999
FGFR3	EGF	902
FGFR3	FGF7	976
FGFR3	TP53	718
FGFR3	IRS1	703
FGFR3	FGF5	971
FGFR3	ANGPT2	725
FGFR3	CSF1	730
FGFR3	PDGFB	719
FGFR3	HSP90AA1	565
FGFR3	BRAF	627
FGFR3	PTPN11	790
FGFR3	PTEN	643
FGFR3	PDGFA	749
FGFR3	SDC1	457
FGFR3	NRAS	981
FGFR3	VEGFC	828
FGFR3	CTNNB1	600
FGFR3	PIK3R1	824
FGFR3	NOTCH1	588
FGFR3	NTRK1	514
FGFR3	TGFA	733
FGFR3	ANGPT1	732
FGFR3	SOS1	937
FGFR3	FGFR1	854
FGFR3	ESR2	505
FGFR3	SHC1	929
FGFR3	STAT1	539
FGFR3	UBB	505
FGFR3	IGF1	797
FGFR3	FGF16	963
FGFR3	RUNX2	675
FGFR3	GATA3	400
FGFR3	KITLG	724
FGFR3	LOC102723407	896
FGFR3	IGF2	763
FGFR3	SMAD4	582
FGFR3	HSP90AB1	560
FGFR3	BDNF	747
FGFR3	PIK3CB	745
HSPA5	TNFRSF1A	425
HSPA5	NFKBIA	711
HSPA5	TIMP1	525
HSPA5	RPS6KB1	479
HSPA5	CCL2	419
HSPA5	IFNG	419
HSPA5	NR3C1	530
HSPA5	APOE	493
HSPA5	GFAP	418
HSPA5	VWF	433
HSPA5	EP300	622
HSPA5	IL1B	731
HSPA5	CBL	501
HSPA5	ICAM1	448
HSPA5	PPARGC1A	418
HSPA5	TP53	824
HSPA5	PPARG	481
HSPA5	CALM3	637
HSPA5	REL	568
HSPA5	ALB	687
HSPA5	ANPEP	423
HSPA5	HSPA4	915
HSPA5	CALML6	426
HSPA5	IRS1	427
HSPA5	FOS	497
HSPA5	EIF2AK3	999
HSPA5	CYCS	738
HSPA5	PLG	498
HSPA5	CASP3	793
HSPA5	LEP	427
HSPA5	CALML3	424
HSPA5	CALR	995
HSPA5	MMP1	646
HSPA5	MMP9	413
HSPA5	BRAF	773
HSPA5	MTOR	520
HSPA5	FAS	470
HSPA5	HSPA8	983
HSPA5	CD8A	445
HSPA5	BCL2L11	543
HSPA5	NRAS	468
HSPA5	DNTT	504
HSPA5	PTEN	607
HSPA5	CALML5	426
HSPA5	ACE2	948
HSPA5	HLA-A	544
HSPA5	CTNNB1	700
HSPA5	CASP9	687
HSPA5	TLR4	470
HSPA5	MAPK8	541
HSPA5	MCL1	495
HSPA5	IKBKB	558
HSPA5	CAV1	611
HSPA5	BCL2	738
HSPA5	XIAP	426
HSPA5	UBB	414
HSPA5	ACTB	808
HSPA5	FN1	441
HSPA5	HSP90AA1	968
HSPA5	FOXO1	405
HSPA5	HIF1A	540
HSPA5	RELA	715
HSPA5	H3C13	403
HSPA5	H3C12	406
HSPA5	HSP90AB1	977
HSPA5	NFE2L2	583
HSPA5	DNMT1	451
HSPA5	KEAP1	424
HSPA5	SQSTM1	946
HSPA5	LOC102723407	509
KLRK1	CD4	780
KLRK1	LAG3	645
KLRK1	GZMB	816
KLRK1	PIK3R2	522
KLRK1	CCL2	489
KLRK1	CD38	555
KLRK1	CD69	424
KLRK1	IFNG	841
KLRK1	IL4	575
KLRK1	IL5	418
KLRK1	NCR1	986
KLRK1	CD80	731
KLRK1	ITGA2	428
KLRK1	CD33	568
KLRK1	STAT5B	664
KLRK1	CD8A	946
KLRK1	IFNB1	432
KLRK1	TYROBP	998
KLRK1	FAS	620
KLRK1	CCR5	589
KLRK1	CXCL8	480
KLRK1	CD19	693
KLRK1	CD2	682
KLRK1	TLR3	480
KLRK1	TNFSF10	548
KLRK1	KIT	417
KLRK1	ENTPD1	474
KLRK1	CD1D	761
KLRK1	IFNA1	582
KLRK1	RAG1	414
KLRK1	NCAM1	830
KLRK1	ICOS	556
KLRK1	TLR4	460
KLRK1	AOC3	447
KLRK1	VAV1	645
KLRK1	PLCG1	612
KLRK1	HLA-A	667
KLRK1	PIK3R1	571
KLRK1	CD28	822
KLRK1	IL1A	448
KLRK1	EPCAM	400
KLRK1	PROM1	571
KLRK1	STAT5A	658
KLRK1	IDO1	604
KLRK1	SELL	618
KLRK1	PECAM1	501
KLRK1	CXCR3	600
KLRK1	CD81	528
KLRK1	BCL2	403
KLRK1	ICAM1	735
KLRK1	IL3RA	445
KLRK1	CX3CR1	478
KLRK1	PDCD1	739
KLRK1	ITGAE	492
KLRK1	IL1B	542
KLRK1	SOS1	549
KLRK1	PIK3CA	576
KLRK1	MET	507
KLRK1	CTLA4	687
KLRK1	SHC1	534
KLRK1	SYK	850
KLRK1	STAT1	474
KLRK1	BTK	613
KLRK1	NT5E	422
KLRK1	CD3E	510
KLRK1	IL7	748
KLRK1	CXCL9	524
KLRK1	IL12RB1	466
KLRK1	KLRD1	938
KLRK1	CD27	802
KLRK1	CXCL10	530
KLRK1	TP53	466
KLRK1	IL17A	578
KLRK1	TLR7	536
KLRK1	PIK3CB	559
KLRK1	ITGB2	539
KLRK1	HSPA4	848
KLRK1	GATA3	400
KLRK1	CD48	782
KLRK1	CCL4	561
KLRK1	CD5	488
GFAP	CD4	517
GFAP	NGFR	544
GFAP	MPO	415
GFAP	CCL2	584
GFAP	FGF6	483
GFAP	IFNG	566
GFAP	NANOG	598
GFAP	LOX	437
GFAP	IL4	423
GFAP	EGR1	569
GFAP	BMP4	491
GFAP	APOE	644
GFAP	PDGFRB	561
GFAP	HSP90AA1	790
GFAP	PAX6	774
GFAP	FN1	570
GFAP	EGF	741
GFAP	CXCL10	469
GFAP	KDR	420
GFAP	IL6R	441
GFAP	BDNF	804
GFAP	HSP90AB1	812
GFAP	H3C12	513
GFAP	TP53	638
GFAP	HSPA4	414
GFAP	H3C13	505
GFAP	NLRP3	484
GFAP	CX3CR1	608
GFAP	IL1B	820
GFAP	SCARB2	475
GFAP	STAT1	427
GFAP	CASP3	808
GFAP	ACTB	738
GFAP	AIF1	913
GFAP	PROM1	652
GFAP	POU5F1	638
GFAP	IGF1	611
GFAP	IL1A	608
GFAP	UBB	733
GFAP	FGF16	468
GFAP	VIM	855
GFAP	BCL2	538
GFAP	PECAM1	684
GFAP	ICAM1	493
GFAP	CASP9	414
GFAP	FGF2	759
GFAP	CTNNB1	552
GFAP	PPARG	404
GFAP	FGF7	466
GFAP	CCL20	427
